Source_File,Page_Number,Raw_Line_Text,Line_Type,Event_Name_Normalized,Gender_Normalized,Round_Normalized,Event_State_Before,Event_State_Action,Event_State_After,Attached_To_Event_YN,Rejection_Reason,Notes
WAC 2025 RESULTS.pdf,17,"5 Ruble, Grace JR UI 54.44 14 3 Musselman, Elsa JR NAU 54.21 q",result_row,100 Fly,women,A,100 Fly/women  ft=A,place=5 (raw=5+off=0) time=54.21,acc=38places,yes,,running_total=5
WAC 2025 RESULTS.pdf,17,"6 Cabrera, Silvana 5Y UI 54.62 13 4 Lombardi, Ellyson SO UNC 54.39 q",result_row,100 Fly,women,A,100 Fly/women  ft=A,place=6 (raw=6+off=0) time=54.39,acc=38places,yes,,running_total=6
WAC 2025 RESULTS.pdf,17,"7 Kelaher, Kaci FR NAU 54.99 12 5 Ruble, Grace JR UI 54.76 q",result_row,100 Fly,women,A,100 Fly/women  ft=A,place=7 (raw=7+off=0) time=54.76,acc=38places,yes,,running_total=7
WAC 2025 RESULTS.pdf,17,"8 Drossel, Emily JR CBU 55.16 11 6 Kelaher, Kaci FR NAU 54.80 q",result_row,100 Fly,women,A,100 Fly/women  ft=A,place=8 (raw=8+off=0) time=54.80,acc=38places,yes,,running_total=8
WAC 2025 RESULTS.pdf,17,"B - Final 7 Cabrera, Silvana 5Y UI 55.18 q",final_type_label,100 Fly,women,B,100 Fly/women  ft=A,ft_label: A→B,acc=38places,no,,NOTE: merged_col_label may hide swimmer data on same line
WAC 2025 RESULTS.pdf,17,"9 Irwin, Payten 5Y UNC 55.18 9 r:+0.71 25.71 29.47",result_row,100 Fly,women,B,100 Fly/women  ft=B,place=9 (raw=9+off=0) time=29.47,acc=38places,yes,,running_total=9
WAC 2025 RESULTS.pdf,17,"10 Butler, Madelyn JR UI 55.29 7 r:+0.74 25.95 29.36",result_row,100 Fly,women,B,100 Fly/women  ft=B,place=10 (raw=10+off=0) time=29.36,acc=38places,yes,,running_total=10
WAC 2025 RESULTS.pdf,17,"11 McDonagh, Faye JR NMSU 55.54 6 r:+0.72 26.18 29.16",result_row,100 Fly,women,B,100 Fly/women  ft=B,place=11 (raw=11+off=0) time=29.16,acc=38places,yes,,running_total=11
WAC 2025 RESULTS.pdf,17,"12 Munk, Gracie JR NAU 55.69 5 r:+0.98 26.00 29.54",result_row,100 Fly,women,B,100 Fly/women  ft=B,place=12 (raw=12+off=0) time=29.54,acc=38places,yes,,running_total=12
WAC 2025 RESULTS.pdf,17,"13 Miller, Amanda SO SU 55.79 4 r:+0.74 25.54 30.09",result_row,100 Fly,women,B,100 Fly/women  ft=B,place=13 (raw=13+off=0) time=30.09,acc=38places,yes,,running_total=13
WAC 2025 RESULTS.pdf,17,"14 Svorcan, Sara FR CBU 56.05 3 r:+0.76 26.10 29.62",result_row,100 Fly,women,B,100 Fly/women  ft=B,place=14 (raw=14+off=0) time=29.62,acc=38places,yes,,running_total=14
WAC 2025 RESULTS.pdf,17,"15 Henry, Gabriella FR UTU 56.06 2 r:+0.70 26.05 29.68",result_row,100 Fly,women,B,100 Fly/women  ft=B,place=15 (raw=15+off=0) time=29.68,acc=38places,yes,,running_total=15
WAC 2025 RESULTS.pdf,17,"16 Hagan, Emma 5Y CBU 56.31 1 r:+4.39 26.29 29.67",result_row,100 Fly,women,B,100 Fly/women  ft=B,place=16 (raw=16+off=0) time=29.67,acc=38places,yes,,running_total=16
WAC 2025 RESULTS.pdf,17,C - Final r:+0.68 25.98 30.09,final_type_label,100 Fly,women,C,100 Fly/women  ft=B,ft_label: B→C,acc=38places,no,,NOTE: merged_col_label may hide swimmer data on same line
WAC 2025 RESULTS.pdf,17,"17 Krasht, Isahbel NAU 54.81 16 Henry, Gabriella FR UTU 56.16 q",result_row,100 Fly,women,C,100 Fly/women  ft=C,place=17 (raw=17+off=0) time=56.16,acc=38places,yes,,running_total=17
WAC 2025 RESULTS.pdf,17,"18 Mosier, Samantha SR SU 55.82 17 Mosier, Samantha SR SU 56.19 q",result_row,100 Fly,women,C,100 Fly/women  ft=C,place=18 (raw=18+off=0) time=56.19,acc=38places,yes,,running_total=18
WAC 2025 RESULTS.pdf,17,"19 McRoberts, Adelaide FR UI 56.24 18 Krasht, Isahbel NAU 56.44 q",result_row,100 Fly,women,C,100 Fly/women  ft=C,place=19 (raw=19+off=0) time=56.44,acc=38places,yes,,running_total=19
WAC 2025 RESULTS.pdf,17,"20 Wilson, Christa SR GCU 56.44 19 Osthelder, Ellen SO NMSU 56.48 q",result_row,100 Fly,women,C,100 Fly/women  ft=C,place=20 (raw=20+off=0) time=56.48,acc=38places,yes,,running_total=20
WAC 2025 RESULTS.pdf,17,"21 Osthelder, Ellen SO NMSU 56.66 20 Kowatch, Dreamer JR NMSU 56.53 q",result_row,100 Fly,women,C,100 Fly/women  ft=C,place=21 (raw=21+off=0) time=56.53,acc=38places,yes,,running_total=21
WAC 2025 RESULTS.pdf,17,"22 Kowatch, Dreamer JR NMSU 57.25 21 Wassel, Taylor SR UI 56.85 q",result_row,100 Fly,women,C,100 Fly/women  ft=C,place=22 (raw=22+off=0) time=56.85,acc=38places,yes,,running_total=22
WAC 2025 RESULTS.pdf,17,"23 Wassel, Taylor SR UI 57.29 22 Wilson, Christa SR GCU 56.94 q",result_row,100 Fly,women,C,100 Fly/women  ft=C,place=23 (raw=23+off=0) time=56.94,acc=38places,yes,,running_total=23
WAC 2025 RESULTS.pdf,17,"24 Hyde, Catherine SO UI 57.66 23 Bacon, Emma FR NMSU 57.02 q",result_row,100 Fly,women,C,100 Fly/women  ft=C,place=24 (raw=24+off=0) time=57.02,acc=38places,yes,,running_total=24
WAC 2025 RESULTS.pdf,17,"24 Farnum, Amanda SR UTU 57.03 q",result_row,100 Fly,women,C,100 Fly/women  ft=C,place=24 (raw=24+off=0) time=57.03,acc=38places,no,place_slot_24_already_taken (existing='57.02'),running_total=24
WAC 2025 RESULTS.pdf,17,Event 17 Women 100 Yard Butterfly,event_header,100 Fly,women,none,100 Fly/women  ft=C,FINALIZE(100 Fly/women) → OPEN(100 Fly/women),acc=38places,no,,ft_in_hdr=None
WAC 2025 RESULTS.pdf,17,"25 Gott, Bailey SO GCU 57.32",result_row,100 Fly,women,unknown,100 Fly/women  ft=unknown,place=25 (raw=25+off=0) time=57.32,acc=38places,yes,,running_total=25
WAC 2025 RESULTS.pdf,17,50.52 A Standard,result_row,100 Fly,women,unknown,100 Fly/women  ft=unknown,place=50 (raw=50+off=0) time=50.52,acc=38places,yes,,running_total=26
WAC 2025 RESULTS.pdf,17,"26 Cross, Mary SO UTU 57.50",result_row,100 Fly,women,unknown,100 Fly/women  ft=unknown,place=26 (raw=26+off=0) time=57.50,acc=38places,yes,,running_total=27
WAC 2025 RESULTS.pdf,17,53.34 B Standard,result_row,100 Fly,women,unknown,100 Fly/women  ft=unknown,place=53 (raw=53+off=0) time=53.34,acc=38places,yes,,running_total=28
WAC 2025 RESULTS.pdf,17,"27 David, Mia SO SU 57.59",result_row,100 Fly,women,unknown,100 Fly/women  ft=unknown,place=27 (raw=27+off=0) time=57.59,acc=38places,yes,,running_total=29
WAC 2025 RESULTS.pdf,17,"1 Maksimova, Sofia 5Y CBU 53.82 q",result_row,100 Fly,women,unknown,100 Fly/women  ft=unknown,place=1 (raw=1+off=0) time=53.82,acc=38places,no,place_slot_1_already_taken (existing='53.45'),running_total=29
WAC 2025 RESULTS.pdf,17,"28 Hill, Abigail SO UTU 57.68",result_row,100 Fly,women,unknown,100 Fly/women  ft=unknown,place=28 (raw=28+off=0) time=57.68,acc=38places,yes,,running_total=30
WAC 2025 RESULTS.pdf,18,"Preliminaries ... (Event 17 Women 100 Yard Butterfly) 2 Potgieter, Wikus SO UNLV 46.59 B",event_header,100 Fly,women,none,100 Fly/women  ft=unknown,FINALIZE(100 Fly/women) → OPEN(100 Fly/women),acc=38places,no,,ft_in_hdr=None
WAC 2025 RESULTS.pdf,18,"29 Carroll, Ailidh JR SU 58.18 3 Belflower, Ian JR UNLV 46.77 B",result_row,100 Fly,women,unknown,100 Fly/women  ft=unknown,place=29 (raw=29+off=0) time=46.77,acc=38places,yes,,running_total=31
WAC 2025 RESULTS.pdf,18,"30 Costantini, Caroline FR NMSU 58.21 4 Winterfield, James JR AFA 46.84 15",result_row,100 Fly,women,unknown,100 Fly/women  ft=unknown,place=30 (raw=30+off=0) time=46.84,acc=38places,yes,,running_total=32
WAC 2025 RESULTS.pdf,18,"31 Frederiksen, Makenna FR SU 58.78 5 Ovaskainen, Jasu SO GCU 46.89 14",result_row,100 Fly,women,unknown,100 Fly/women  ft=unknown,place=31 (raw=31+off=0) time=46.89,acc=38places,yes,,running_total=33
WAC 2025 RESULTS.pdf,18,"32 Kamauu, Nohea JR SU 59.21 6 Mansheim, Tyler SR CBU 46.98 13",result_row,100 Fly,women,unknown,100 Fly/women  ft=unknown,place=32 (raw=32+off=0) time=46.98,acc=38places,yes,,running_total=34
WAC 2025 RESULTS.pdf,18,"33 Cannon, Danielle FR UTU 59.41 7 Man, Brendan SR CBU 47.00 12",result_row,100 Fly,women,unknown,100 Fly/women  ft=unknown,place=33 (raw=33+off=0) time=47.00,acc=38places,yes,,running_total=35
WAC 2025 RESULTS.pdf,18,"34 Rudelius, Ida FR UTRGV 59.54 8 Perez Avila, Emil Jose FR UNLV 47.08 11",result_row,100 Fly,women,unknown,100 Fly/women  ft=unknown,place=34 (raw=34+off=0) time=47.08,acc=38places,yes,,running_total=36
WAC 2025 RESULTS.pdf,18,"35 Garcia-Rivas, Hailey SO UTRGV 1:01.53 B - Final",final_type_label,100 Fly,women,B,100 Fly/women  ft=unknown,ft_label: unknown→B,acc=38places,no,,NOTE: merged_col_label may hide swimmer data on same line
WAC 2025 RESULTS.pdf,18,"36 Garcia, Sarah FR UTRGV 1:03.63 r:+0.63 22.40 25.06",result_row,100 Fly,women,B,100 Fly/women  ft=B,place=36 (raw=36+off=0) time=25.06,acc=38places,yes,,running_total=37
WAC 2025 RESULTS.pdf,18,"37 Gonzalez, Alexia FR UTRGV 1:06.91 r:+0.65 22.67 25.19",result_row,100 Fly,women,B,100 Fly/women  ft=B,place=37 (raw=37+off=0) time=25.19,acc=38places,yes,,running_total=38
WAC 2025 RESULTS.pdf,18,r:+5.13 26.82 31.93 C - Final,final_type_label,100 Fly,women,C,100 Fly/women  ft=B,ft_label: B→C,acc=38places,no,,NOTE: merged_col_label may hide swimmer data on same line
WAC 2025 RESULTS.pdf,18,"24 Wendt, Hawkins SO SU 50.76",result_row,100 Fly,women,C,100 Fly/women  ft=C,place=24 (raw=24+off=0) time=50.76,acc=38places,no,place_slot_24_already_taken (existing='57.02'),running_total=38
WAC 2025 RESULTS.pdf,18,Event 18 Men 100 Yard Butterfly,event_header,100 Fly,men,none,100 Fly/women  ft=C,FINALIZE(100 Fly/women) → OPEN(100 Fly/men),acc=26places,no,,ft_in_hdr=None
WAC 2025 RESULTS.pdf,18,44.51 A Standard,result_row,100 Fly,men,unknown,100 Fly/men  ft=unknown,place=44 (raw=44+off=0) time=44.51,acc=26places,yes,,running_total=1
WAC 2025 RESULTS.pdf,18,46.80 B Standard,result_row,100 Fly,men,unknown,100 Fly/men  ft=unknown,place=46 (raw=46+off=0) time=46.80,acc=26places,yes,,running_total=2
WAC 2025 RESULTS.pdf,18,A - Final,final_type_label,100 Fly,men,A,100 Fly/men  ft=unknown,ft_label: unknown→A,acc=26places,no,,NOTE: merged_col_label may hide swimmer data on same line
WAC 2025 RESULTS.pdf,18,"1 Smith, Gavin SR WYO 46.45 B",result_row,100 Fly,men,A,100 Fly/men  ft=A,place=1 (raw=1+off=0) time=46.45,acc=26places,yes,,running_total=3
WAC 2025 RESULTS.pdf,19,"24 Cesmat, Ryan SO SU 50.26 q",result_row,100 Fly,men,A,100 Fly/men  ft=A,place=24 (raw=24+off=0) time=50.26,acc=26places,yes,,running_total=4
WAC 2025 RESULTS.pdf,19,Event 18 Men 100 Yard Butterfly,event_header,100 Fly,men,none,100 Fly/men  ft=A,FINALIZE(100 Fly/men) → OPEN(100 Fly/men),acc=26places,no,,ft_in_hdr=None
WAC 2025 RESULTS.pdf,19,Event 18 Men 100 Yard Butterfly,finalize,100 Fly,men,A,open=100 Fly/men,FINALIZE(100 Fly/men) reason=new_hdr:100 Fly nplaces=4,acc=26places,no,,"places_so_far=[1, 24, 44, 46]"
WAC 2025 RESULTS.pdf,19,"25 Lewis, Kyle SO SU 50.28",result_row,100 Fly,men,unknown,100 Fly/men  ft=unknown,place=25 (raw=25+off=0) time=50.28,acc=26places,yes,,running_total=5
WAC 2025 RESULTS.pdf,19,44.51 A Standard,result_row,100 Fly,men,unknown,100 Fly/men  ft=unknown,place=44 (raw=44+off=0) time=44.51,acc=26places,no,place_slot_44_already_taken (existing='44.51'),running_total=5
WAC 2025 RESULTS.pdf,19,"26 Strohmeyer, Daniel SO SU 52.46",result_row,100 Fly,men,unknown,100 Fly/men  ft=unknown,place=26 (raw=26+off=0) time=52.46,acc=26places,yes,,running_total=6
WAC 2025 RESULTS.pdf,19,46.80 B Standard,result_row,100 Fly,men,unknown,100 Fly/men  ft=unknown,place=46 (raw=46+off=0) time=46.80,acc=26places,no,place_slot_46_already_taken (existing='46.80'),running_total=6
WAC 2025 RESULTS.pdf,19,"1 Smith, Gavin SR WYO 46.56 qB",result_row,100 Fly,men,unknown,100 Fly/men  ft=unknown,place=1 (raw=1+off=0) time=46.56,acc=26places,no,place_slot_1_already_taken (existing='46.45'),running_total=6
WAC 2025 RESULTS.pdf,19,"2 Belflower, Ian JR UNLV 46.90 q",result_row,100 Fly,men,unknown,100 Fly/men  ft=unknown,place=2 (raw=2+off=0) time=46.90,acc=26places,yes,,running_total=7
WAC 2025 RESULTS.pdf,19,"3 Perez Avila, Emil Jose FR UNLV 47.07 q",result_row,100 Fly,men,unknown,100 Fly/men  ft=unknown,place=3 (raw=3+off=0) time=47.07,acc=26places,yes,,running_total=8
WAC 2025 RESULTS.pdf,19,"4 Potgieter, Wikus SO UNLV 47.08 q",result_row,100 Fly,men,unknown,100 Fly/men  ft=unknown,place=4 (raw=4+off=0) time=47.08,acc=26places,yes,,running_total=9
WAC 2025 RESULTS.pdf,19,"5 Mansheim, Tyler SR CBU 47.20 q Event 19 Women 400 Yard IM",result_row,100 Fly,men,unknown,100 Fly/men  ft=unknown,place=5 (raw=5+off=0) time=47.20,acc=26places,yes,,running_total=10
WAC 2025 RESULTS.pdf,19,"8 Man, Brendan SR CBU 47.34 q A - Final",final_type_label,100 Fly,men,A,100 Fly/men  ft=unknown,ft_label: unknown→A,acc=26places,no,,NOTE: merged_col_label may hide swimmer data on same line
WAC 2025 RESULTS.pdf,19,"9 Cohen, Eli JR GCU 47.80 q r:+0.75 26.91 31.25 30.10 31.28",result_row,100 Fly,men,A,100 Fly/men  ft=A,place=9 (raw=9+off=0) time=31.28,acc=26places,yes,,running_total=11
WAC 2025 RESULTS.pdf,19,"10 Carrey, Guillermo SO GCU 47.81 q 2 Macsok, Fruzsina SR GCU 4:18.53 17",result_row,100 Fly,men,A,100 Fly/men  ft=A,place=10 (raw=10+off=0) time=4:18.53,acc=26places,yes,,running_total=12
WAC 2025 RESULTS.pdf,19,"11 Lanting, Nicholas SR SU 48.13 q 36.88 35.56 31.11 30.44",result_row,100 Fly,men,A,100 Fly/men  ft=A,place=11 (raw=11+off=0) time=30.44,acc=26places,yes,,running_total=13
WAC 2025 RESULTS.pdf,19,"12 Sisco, Gray FR WYO 48.35 q r:+0.80 28.14 31.32 33.84 32.80",result_row,100 Fly,men,A,100 Fly/men  ft=A,place=12 (raw=12+off=0) time=32.80,acc=26places,yes,,running_total=14
WAC 2025 RESULTS.pdf,19,"13 Teller, Quinn SR WYO 48.36 q 4 Wegrzynowska, Aleksandra SR GCU 4:21.55 15",result_row,100 Fly,men,A,100 Fly/men  ft=A,place=13 (raw=13+off=0) time=4:21.55,acc=26places,yes,,running_total=15
WAC 2025 RESULTS.pdf,19,"14 Wilson, Tanner FR AFA 48.38 q 38.48 38.97 30.03 29.71",result_row,100 Fly,men,A,100 Fly/men  ft=A,place=14 (raw=14+off=0) time=29.71,acc=26places,yes,,running_total=16
WAC 2025 RESULTS.pdf,19,"15 Detjen, Daniel JR AFA 48.43 q r:+0.73 27.96 32.58 34.72 33.85",result_row,100 Fly,men,A,100 Fly/men  ft=A,place=15 (raw=15+off=0) time=33.85,acc=26places,yes,,running_total=17
WAC 2025 RESULTS.pdf,19,"16 Colombo, Lucas JR CBU 48.56 q 6 Crespo, Riley SO NMSU 4:25.49 13",result_row,100 Fly,men,A,100 Fly/men  ft=A,place=16 (raw=16+off=0) time=4:25.49,acc=26places,yes,,running_total=18
WAC 2025 RESULTS.pdf,19,"17 Rynkiewicz, Jakub FR WYO 48.75 q 37.61 38.52 31.89 31.14",result_row,100 Fly,men,A,100 Fly/men  ft=A,place=17 (raw=17+off=0) time=31.14,acc=26places,yes,,running_total=19
WAC 2025 RESULTS.pdf,19,"18 Chadderdon, Kellan 5Y WYO 49.03 q r:+0.72 28.51 32.77 32.68 32.90",result_row,100 Fly,men,A,100 Fly/men  ft=A,place=18 (raw=18+off=0) time=32.90,acc=26places,yes,,running_total=20
WAC 2025 RESULTS.pdf,19,"19 Borrman, Jakob 5Y WYO 49.17 q 8 Lenarz, Holly FR UI 4:26.94 11",result_row,100 Fly,men,A,100 Fly/men  ft=A,place=19 (raw=19+off=0) time=4:26.94,acc=26places,yes,,running_total=21
WAC 2025 RESULTS.pdf,19,"20 Morales, Joseph FR WYO 49.35 q 38.15 38.65 31.15 29.94",result_row,100 Fly,men,A,100 Fly/men  ft=A,place=20 (raw=20+off=0) time=29.94,acc=26places,yes,,running_total=22
WAC 2025 RESULTS.pdf,19,r:13.97 23.10 26.25 B - Final,final_type_label,100 Fly,men,B,100 Fly/men  ft=A,ft_label: A→B,acc=26places,no,,NOTE: merged_col_label may hide swimmer data on same line
WAC 2025 RESULTS.pdf,19,"21 Thomure, Eric SR SU 49.50 q 9 Galo Nogueira, Estel JR NMSU 4:22.74 9",result_row,100 Fly,men,B,100 Fly/men  ft=B,place=21 (raw=21+off=0) time=4:22.74,acc=26places,yes,,running_total=23
WAC 2025 RESULTS.pdf,19,"22 Inoue, Tatsuki SR UNLV 49.78 q 38.62 39.42 29.52 28.01",result_row,100 Fly,men,B,100 Fly/men  ft=B,place=22 (raw=22+off=0) time=28.01,acc=26places,yes,,running_total=24
WAC 2025 RESULTS.pdf,19,"23 Wendt, Hawkins SO SU 50.03 q r:+0.79 28.69 31.70 33.30 34.59",result_row,100 Fly,men,B,100 Fly/men  ft=B,place=23 (raw=23+off=0) time=34.59,acc=26places,yes,,running_total=25
WAC 2025 RESULTS.pdf,20,"B - Final ... (Event 19 Women 400 Yard IM) 2 Macsok, Fruzsina SR GCU 4:22.97 q",event_header,400 IM,women,B,100 Fly/men  ft=B,FINALIZE(100 Fly/men) → OPEN(400 IM/women),acc=21places,no,,ft_in_hdr=B
WAC 2025 RESULTS.pdf,20,"B - Final ... (Event 19 Women 400 Yard IM) 2 Macsok, Fruzsina SR GCU 4:22.97 q",finalize,100 Fly,men,B,open=100 Fly/men,FINALIZE(100 Fly/men) reason=new_hdr:400 IM nplaces=25,acc=26places,no,,"places_so_far=[1, 2, 3, 4, 5, 9, 10, 11]..."
WAC 2025 RESULTS.pdf,20,"11 Mason, Marie FR UI 4:25.56 6 37.49 36.95 31.61 30.18",result_row,400 IM,women,B,400 IM/women  ft=B,place=11 (raw=11+off=0) time=30.18,acc=21places,yes,,running_total=1
WAC 2025 RESULTS.pdf,20,"12 Manoli, Agathi FR UNC 4:25.63 5 38.15 38.53 30.69 30.35",result_row,400 IM,women,B,400 IM/women  ft=B,place=12 (raw=12+off=0) time=30.35,acc=21places,yes,,running_total=2
WAC 2025 RESULTS.pdf,20,"13 Buyers, Amelia SR UI 4:26.86 4 37.85 37.32 30.38 29.33",result_row,400 IM,women,B,400 IM/women  ft=B,place=13 (raw=13+off=0) time=29.33,acc=21places,yes,,running_total=3
WAC 2025 RESULTS.pdf,20,"14 Robles, Gabriela JR CBU 4:27.19 3 36.30 36.63 30.71 29.36",result_row,400 IM,women,B,400 IM/women  ft=B,place=14 (raw=14+off=0) time=29.36,acc=21places,yes,,running_total=4
WAC 2025 RESULTS.pdf,20,"15 Taylor, Eliza FR CBU 4:27.63 2 38.27 38.36 30.53 29.38",result_row,400 IM,women,B,400 IM/women  ft=B,place=15 (raw=15+off=0) time=29.38,acc=21places,yes,,running_total=5
WAC 2025 RESULTS.pdf,20,"16 Haan, Linnea FR UNC 4:30.62 1 38.55 38.68 30.30 30.38",result_row,400 IM,women,B,400 IM/women  ft=B,place=16 (raw=16+off=0) time=30.38,acc=21places,yes,,running_total=6
WAC 2025 RESULTS.pdf,20,C - Final 39.42 39.89 30.28 29.99,final_type_label,400 IM,women,C,400 IM/women  ft=B,ft_label: B→C,acc=21places,no,,NOTE: merged_col_label may hide swimmer data on same line
WAC 2025 RESULTS.pdf,20,"17 Hayes, Allie FR UTU 4:29.98 9 Corradi, Elisa JR GCU 4:26.78 q",result_row,400 IM,women,C,400 IM/women  ft=C,place=17 (raw=17+off=0) time=4:26.78,acc=21places,yes,,running_total=7
WAC 2025 RESULTS.pdf,20,"18 On-The-Hill, Emma FR UNC 4:30.17 10 Mason, Marie FR UI 4:26.97 q",result_row,400 IM,women,C,400 IM/women  ft=C,place=18 (raw=18+off=0) time=4:26.97,acc=21places,yes,,running_total=8
WAC 2025 RESULTS.pdf,20,"19 Lawson, Kaiya SO UTU 4:30.78 11 Galo Nogueira, Estel JR NMSU 4:26.99 q",result_row,400 IM,women,C,400 IM/women  ft=C,place=19 (raw=19+off=0) time=4:26.99,acc=21places,yes,,running_total=9
WAC 2025 RESULTS.pdf,20,"20 Ley, Rachel JR UNC 4:31.25 12 Manoli, Agathi FR UNC 4:27.76 q",result_row,400 IM,women,C,400 IM/women  ft=C,place=20 (raw=20+off=0) time=4:27.76,acc=21places,yes,,running_total=10
WAC 2025 RESULTS.pdf,20,"21 Vannelli, Audrey FR UNC 4:31.93 13 Haan, Linnea FR UNC 4:29.44 q",result_row,400 IM,women,C,400 IM/women  ft=C,place=21 (raw=21+off=0) time=4:29.44,acc=21places,yes,,running_total=11
WAC 2025 RESULTS.pdf,20,"22 Husaby, Clara SO SU 4:38.06 14 Taylor, Eliza FR CBU 4:29.85 q",result_row,400 IM,women,C,400 IM/women  ft=C,place=22 (raw=22+off=0) time=4:29.85,acc=21places,yes,,running_total=12
WAC 2025 RESULTS.pdf,20,"23 Tracy, Jenna FR UTU 4:38.40 15 Robles, Gabriela JR CBU 4:29.86 q",result_row,400 IM,women,C,400 IM/women  ft=C,place=23 (raw=23+off=0) time=4:29.86,acc=21places,yes,,running_total=13
WAC 2025 RESULTS.pdf,20,"24 Votava, Olivia SO UTRGV 4:44.54 16 Buyers, Amelia SR UI 4:30.49 q",result_row,400 IM,women,C,400 IM/women  ft=C,place=24 (raw=24+off=0) time=4:30.49,acc=21places,yes,,running_total=14
WAC 2025 RESULTS.pdf,20,"17 On-The-Hill, Emma FR UNC 4:31.12 q",result_row,400 IM,women,C,400 IM/women  ft=C,place=17 (raw=17+off=0) time=4:31.12,acc=21places,no,place_slot_17_already_taken (existing='4:26.78'),running_total=14
WAC 2025 RESULTS.pdf,20,Event 19 Women 400 Yard IM,event_header,400 IM,women,none,400 IM/women  ft=C,FINALIZE(400 IM/women) → OPEN(400 IM/women),acc=21places,no,,ft_in_hdr=None
WAC 2025 RESULTS.pdf,20,Event 19 Women 400 Yard IM,finalize,400 IM,women,C,open=400 IM/women,FINALIZE(400 IM/women) reason=new_hdr:400 IM nplaces=14,acc=21places,no,,"places_so_far=[11, 12, 13, 14, 15, 16, 17, 18]..."
WAC 2025 RESULTS.pdf,20,"18 Vannelli, Audrey FR UNC 4:31.40 q",result_row,400 IM,women,unknown,400 IM/women  ft=unknown,place=18 (raw=18+off=0) time=4:31.40,acc=21places,no,place_slot_18_already_taken (existing='4:26.97'),running_total=14
WAC 2025 RESULTS.pdf,20,"19 Lawson, Kaiya SO UTU 4:32.23 q",result_row,400 IM,women,unknown,400 IM/women  ft=unknown,place=19 (raw=19+off=0) time=4:32.23,acc=21places,no,place_slot_19_already_taken (existing='4:26.99'),running_total=14
WAC 2025 RESULTS.pdf,20,"1 Kiefer, Ginger SO UI 4:19.47 q",result_row,400 IM,women,unknown,400 IM/women  ft=unknown,place=1 (raw=1+off=0) time=4:19.47,acc=21places,yes,,running_total=15
WAC 2025 RESULTS.pdf,21,Preliminaries ... (Event 19 Women 400 Yard IM) B - Final,event_header,400 IM,women,B,400 IM/women  ft=unknown,FINALIZE(400 IM/women) → OPEN(400 IM/women),acc=21places,no,,ft_in_hdr=B
WAC 2025 RESULTS.pdf,21,Preliminaries ... (Event 19 Women 400 Yard IM) B - Final,finalize,400 IM,women,unknown,open=400 IM/women,FINALIZE(400 IM/women) reason=new_hdr:400 IM nplaces=15,acc=21places,no,,"places_so_far=[1, 11, 12, 13, 14, 15, 16, 17]..."
WAC 2025 RESULTS.pdf,21,"20 Hayes, Allie FR UTU 4:32.33 q r:+0.65 24.75 27.71 29.57 28.78",result_row,400 IM,women,B,400 IM/women  ft=B,place=20 (raw=20+off=0) time=28.78,acc=21places,no,place_slot_20_already_taken (existing='4:27.76'),running_total=15
WAC 2025 RESULTS.pdf,21,"39.91 41.03 31.53 31.66 10 Kovacsics, Mark JR CBU 3:52.41 7",result_row,400 IM,women,B,400 IM/women  ft=B,place=39 (raw=39+off=0) time=3:52.41,acc=21places,yes,,running_total=16
WAC 2025 RESULTS.pdf,21,"21 Ley, Rachel JR UNC 4:33.94 q r:+0.83 25.50 28.77 31.17 30.54",result_row,400 IM,women,B,400 IM/women  ft=B,place=21 (raw=21+off=0) time=30.54,acc=21places,no,place_slot_21_already_taken (existing='4:29.44'),running_total=16
WAC 2025 RESULTS.pdf,21,"37.58 38.52 32.77 31.97 11 Sebastian, Anthony JR AFA 3:57.21 6",result_row,400 IM,women,B,400 IM/women  ft=B,place=37 (raw=37+off=0) time=3:57.21,acc=21places,yes,,running_total=17
WAC 2025 RESULTS.pdf,21,"22 Tracy, Jenna FR UTU 4:38.09 q r:+0.72 25.33 29.04 31.73 31.32",result_row,400 IM,women,B,400 IM/women  ft=B,place=22 (raw=22+off=0) time=31.32,acc=21places,no,place_slot_22_already_taken (existing='4:29.85'),running_total=17
WAC 2025 RESULTS.pdf,21,"38.66 39.76 33.84 31.95 12 Fiscus, Ralph SO AFA 3:57.43 5",result_row,400 IM,women,B,400 IM/women  ft=B,place=38 (raw=38+off=0) time=3:57.43,acc=21places,yes,,running_total=18
WAC 2025 RESULTS.pdf,21,"23 Husaby, Clara SO SU 4:38.51 q r:+0.73 25.25 28.16 31.31 30.92",result_row,400 IM,women,B,400 IM/women  ft=B,place=23 (raw=23+off=0) time=30.92,acc=21places,no,place_slot_23_already_taken (existing='4:29.86'),running_total=18
WAC 2025 RESULTS.pdf,21,"40.40 41.38 33.34 32.45 13 Stephenson, Joseph SO GCU 3:57.49 4",result_row,400 IM,women,B,400 IM/women  ft=B,place=40 (raw=40+off=0) time=3:57.49,acc=21places,yes,,running_total=19
WAC 2025 RESULTS.pdf,21,"24 Votava, Olivia SO UTRGV 4:40.28 q r:+0.75 25.13 28.95 30.97 30.66",result_row,400 IM,women,B,400 IM/women  ft=B,place=24 (raw=24+off=0) time=30.66,acc=21places,no,place_slot_24_already_taken (existing='4:30.49'),running_total=19
